disco_name,feeder_id,month,season,peak_load_kw,average_load_kw,load_growth_rate_pct,transformer_capacity_kva,transformer_loading_ratio_pct,feeder_capacity_kw,voltage_deviation_pct,technical_losses_pct,power_factor,connected_customers,network_type,solar_irradiance_index,proposed_dg_kw,dg_type,coincidence_factor,available_capacity_kw,hosting_capacity_kw,voltage_rise_risk_pct,thermal_overload_risk_pct,reverse_power_flow_flag,constraint_flag
JEDC,FDR_041,2025-10,Rainy,1537.3787309004883,932.3113932353,3.351110037288516,2386.5317271677127,64.41895213037951,2626.254576636783,2.0233942586841787,14.679114723445158,0.8878837274222015,9015,Radial,0.30538702896857983,436.28594481032155,Wind,0.4733016290866897,1088.8758457362947,866.5550505631498,6.538185547051126,-24.848691620813415,0,0
JEDC,FDR_041,2025-11,Dry,1702.5868429659465,1345.9792223161874,3.351110037288516,2501.5106964531456,68.06234510130294,2626.254576636783,5.255961121760366,12.152781874375435,0.8142117852274344,14014,Radial,0.7485100561617953,823.1339074821851,Solar,0.8191863145040779,923.6677336708365,684.7536858796321,6.564702002389376,-3.828030499518303,0,0
JEDC,FDR_041,2025-12,Dry,1563.6580803650093,1041.5662081384105,3.351110037288516,1989.9124145565468,78.57924142422476,2626.254576636783,3.4667815893865765,6.401589674016551,0.9057348721041908,6882,Meshed,0.7055994887415555,492.3967652917988,Wind,0.8001777596743778,1062.5964962717737,913.9573366238948,6.260132246433371,-21.71151784189103,0,0
AEDC,FDR_042,2020-01,Dry,539.6920016600681,384.1826619832821,6.4445673303284,832.724417757004,64.81039707155011,847.5110363565418,5.946428784644419,14.56528536124962,0.9321567961798132,7568,Radial,0.6533774117691985,456.89168141114635,Solar,0.32216681157099786,307.81903469647375,219.25943821963628,15.533824138938659,17.589463773302274,1,2
AEDC,FDR_042,2020-02,Dry,496.86314896718585,419.3289593252907,6.4445673303284,715.0837744661667,69.48320836088196,847.5110363565418,3.3824694237141317,10.094006962222384,0.9470029041646812,8724,Radial,0.937362916749058,705.1424389485969,Solar,0.6632571955296398,350.64788738935596,345.15948827170484,12.983385606228596,41.82772097968382,1,2
AEDC,FDR_042,2020-03,Dry,563.2551907257954,339.7539672032603,6.4445673303284,984.8602886214977,57.191380060026574,847.5110363565418,4.8460583052005335,13.6718729941975,0.9120865879493824,11946,Radial,0.6073671952460812,630.9890468807041,Solar,0.6628487768652044,284.2558456307464,248.30411720112153,29.542766402189176,40.9119393584026,1,2
AEDC,FDR_042,2020-04,Rainy,488.1182417146273,310.8344267285861,6.4445673303284,781.0891212180139,62.49200359537282,847.5110363565418,7.33098529129727,14.4214309142568,0.9566939563481591,12456,Radial,0.49760870229646825,752.2522561620709,Hybrid,0.4150382020452645,359.3927946419145,291.14011820455886,32.23756176274975,46.3544950646381,1,2
AEDC,FDR_042,2020-05,Rainy,564.9556754713307,473.70632972162304,6.4445673303284,686.3493958874216,82.31313072562207,847.5110363565418,7.112955703489481,10.555052593618644,0.9670790129941902,2645,Radial,0.6686568343578307,555.7405361393749,Solar,0.36707865109227494,282.55536088521114,216.00605203332387,10.591125074224484,32.23381921120338,1,2
AEDC,FDR_042,2020-06,Rainy,546.3334222352419,414.31711618022524,6.4445673303284,872.4822820376701,62.61828274143147,847.5110363565418,3.8797535189579335,9.30357097688728,0.8765631123209378,12890,Radial,0.3005183519647112,88.96043378156793,Solar,0.3210383001935711,301.17761412129994,288.9437023099736,2.5364209792435872,-25.04004918355468,0,0
AEDC,FDR_042,2020-07,Rainy,567.6899827491657,477.4120220464808,6.4445673303284,900.1700267494965,63.064750644840686,847.5110363565418,4.241045778369214,9.450829993548483,0.9643956964605942,11064,Radial,0.40444938738700925,519.8644287866173,Solar,0.8849882853488606,279.82105360737614,240.20481821894646,9.754729913345706,28.32333325253084,1,2
AEDC,FDR_042,2020-08,Rainy,556.8207111491432,383.7532054745451,6.4445673303284,748.4343640460353,74.39806854123735,847.5110363565418,3.1840783787367526,12.709543062448704,0.9109670145589247,13886,Ring,0.6582209144056418,383.15580876261345,Wind,0.4696722974828387,290.6903252073986,284.73585917291484,14.051743237647472,10.910239464576753,0,1
AEDC,FDR_042,2020-09,Rainy,532.6317438296733,385.5679929630488,6.4445673303284,940.9991472392578,56.602787089906535,847.5110363565418,3.393347686533917,6.537758923471625,0.9686365701286486,13178,Radial,0.3092810522325974,794.331823820039,Wind,0.45108621027232765,314.87929252686854,237.89290603175783,25.878267182581155,56.57183337155603,1,2
AEDC,FDR_042,2020-10,Rainy,562.3256379497228,451.48829469105294,6.4445673303284,959.8106406956771,58.58714355804031,847.5110363565418,6.096136274576988,14.078715096697415,0.9438390486678049,9148,Ring,0.3931161712612805,459.74777065024574,Solar,0.6809086405137426,285.185398406819,283.34089031312925,10.692333405495408,20.59706183814103,1,2
AEDC,FDR_042,2020-11,Dry,545.4388014789571,433.7555219990053,6.4445673303284,698.5577632130761,78.08070143980144,847.5110363565418,7.751036417714819,10.523231779324103,0.8916405213621659,11144,Radial,0.7223300869833675,608.5724508733423,Solar,0.5520393593201691,302.0722348775847,296.70051844879026,14.703104869999285,36.16474628028503,1,2
AEDC,FDR_042,2020-12,Dry,589.6017696211264,462.51102826368196,6.4445673303284,794.1868987954693,74.2396746301615,847.5110363565418,3.4016571577433643,8.38709658672016,0.9441615821565366,14012,Radial,0.933166607912403,613.6491964201608,Hybrid,0.44178096618921925,257.9092667354154,230.98656798139223,15.607377763930051,41.974666337570646,1,2
AEDC,FDR_042,2021-01,Dry,535.2773069475015,336.85902407361675,6.4445673303284,661.0323207294164,80.97596594926698,847.5110363565418,4.1927920697053604,12.607402872692148,0.8513525949578379,10581,Radial,0.6968452963330534,385.2465406772353,Solar,0.8565290280655828,312.2337294090403,241.24657919266215,16.849857809216054,8.614968789324305,1,2
AEDC,FDR_042,2021-02,Dry,594.3050973103923,360.6003875085363,6.4445673303284,817.4077627697986,72.70607454186396,847.5110363565418,5.565944673717298,11.362011705760356,0.8634561804823213,14075,Meshed,0.7424726156673515,458.21825498763604,Solar,0.7079215391856837,253.20593904614952,212.14137921891455,21.26106593375965,24.189928761616663,1,2
AEDC,FDR_042,2021-03,Dry,521.80471464801,377.15099841939116,6.4445673303284,683.9041820936069,76.2979271526943,847.5110363565418,7.719824458375545,7.758383004900175,0.9123115771283717,13837,Radial,0.7932858087491614,188.4831544985418,Hybrid,0.7223131473893307,325.70632170853185,235.85330705249095,6.16522280122841,-16.191313307247746,0,0
AEDC,FDR_042,2021-04,Rainy,560.8962928366482,471.2273193400723,6.4445673303284,999.9761836178734,56.0909651675251,847.5110363565418,2.5047590241403896,7.408832518483601,0.9074772246020083,7289,Ring,0.3752319620276959,831.0873369310544,Solar,0.4160526077001302,286.61474351989364,220.1006865595291,15.676926828698067,64.2437171971062,1,2
AEDC,FDR_042,2021-05,Rainy,630.7101700968279,386.28988173393395,6.4445673303284,780.6688120200155,80.79100386562608,847.5110363565418,3.61784816783012,6.121063763742434,0.8866067471663619,7658,Radial,0.5805499595272544,887.5388849728597,Solar,0.7773001149804897,216.80086625971387,183.61843706930688,40.583495012689006,79.14209844353827,1,2
AEDC,FDR_042,2021-06,Rainy,606.1990728769543,469.9388934741537,6.4445673303284,823.1890646254342,73.64032139479232,847.5110363565418,6.162475412573215,12.911360105684658,0.8259185866147176,13804,Radial,0.5341214754458372,148.7744785839984,Wind,0.37296110633301277,241.31196347958746,225.8092988935855,3.9458153966625282,-10.918735087322117,0,0
AEDC,FDR_042,2021-07,Rainy,565.4927598648013,354.2012099823102,6.4445673303284,775.8907744100173,72.88303695772109,847.5110363565418,5.672593914092682,14.025487881659673,0.9071125680483594,6070,Meshed,0.3725792056855532,490.66971869171414,Solar,0.8698472088238614,282.0182764917405,225.1524915144724,21.632114558938184,24.619318598725066,1,2
AEDC,FDR_042,2021-08,Rainy,588.4613083427058,470.28437504324444,6.4445673303284,706.3826707954613,83.30630586959848,847.5110363565418,7.800898555038705,14.02741733315717,0.8363382575988294,2638,Radial,0.5808173008569748,266.49889670593865,Solar,0.4018360336151263,259.049728013836,202.64380995722186,6.314876418509849,0.8789465119093496,0,1
AEDC,FDR_042,2021-09,Rainy,632.0278129365115,531.8656449690673,6.4445673303284,1043.2832678036166,60.580652679985455,847.5110363565418,5.234384634601563,13.61479296960692,0.8548429946453677,1555,Radial,0.5396028850806622,142.33202613101693,Hybrid,0.34441702582398664,215.4832234200303,189.36839430315652,2.6614897333781737,-8.631297310710082,0,0
AEDC,FDR_042,2021-10,Rainy,626.8538521023071,381.404865546766,6.4445673303284,1081.2021266794854,57.977489743518916,847.5110363565418,5.183596510644575,11.909645197514367,0.8975190490568079,3015,Radial,0.48867579584852694,364.76803181795583,Wind,0.5080437244816749,220.65718425423472,193.856885508158,16.8525782288066,17.00400837058772,0,2
AEDC,FDR_042,2021-11,Dry,614.3803899170376,437.5003717205606,6.4445673303284,804.5685112341449,76.36147591391892,847.5110363565418,6.930808716549251,8.568587952440677,0.9441182074643584,10863,Radial,0.6030764143909247,311.88740318861807,Solar,0.33290817415600127,233.13064643950418,196.92201602191122,10.594827767585938,9.292711642752172,0,1
AEDC,FDR_042,2021-12,Dry,556.3954630668833,424.9179521647185,6.4445673303284,715.3179707702477,77.78295608423788,847.5110363565418,3.9224529503134784,10.160880771946752,0.9459428399666439,3621,Radial,0.7570045464062264,566.5942702381936,Solar,0.33022450285436505,291.1155732896585,217.17003531348527,15.797730819284725,32.50443771597603,1,2
AEDC,FDR_042,2022-01,Dry,576.6246184764954,436.18016462775637,6.4445673303284,780.7275108034946,73.8573459366195,847.5110363565418,5.4154610227925435,9.047376187860054,0.8018967033261337,3809,Radial,0.9089401684452973,505.15409485118334,Solar,0.3517829300766661,270.88641788004645,240.57413793927196,14.517436289465921,27.641843813415818,1,2
AEDC,FDR_042,2022-02,Dry,613.6821951251493,477.49459321182815,6.4445673303284,1051.6123109466228,58.356315225402334,847.5110363565418,3.5660034144794492,8.396328124614826,0.8214767190417162,7799,Radial,0.8587930474734995,689.0092212548127,Solar,0.6650651191383148,233.82884123139252,232.81070773235632,18.04154480962566,53.70790001511308,1,2
AEDC,FDR_042,2022-03,Dry,605.3655741007427,508.1431994089029,6.4445673303284,1076.5142127259764,56.233867323295314,847.5110363565418,7.461184284779314,11.760225433936917,0.8343047752533397,2275,Meshed,0.8974960936546224,389.25016157568496,Solar,0.8190967640259277,242.1454622557991,233.09811853029342,7.376187435008588,17.357260614834043,0,1
AEDC,FDR_042,2022-04,Rainy,585.7120418065774,422.73206779729935,6.4445673303284,710.5776583609406,82.42759041391965,847.5110363565418,3.8683590849050917,13.890884167368355,0.8770906571665498,10283,Radial,0.6627649034712975,287.120994872235,Solar,0.3171028793523451,261.7989945499644,261.2955548656164,9.426916909330837,2.9878077377175063,0,1
AEDC,FDR_042,2022-05,Rainy,584.0739331253695,489.3201856908845,6.4445673303284,722.2466957919862,80.86903498878564,847.5110363565418,5.910160228973855,6.63834760596207,0.8030155859544595,14129,Radial,0.40986957100193894,893.1088765498787,Solar,0.5880215745043703,263.4371032311723,231.83129830234614,17.095728578058818,74.29658686518958,1,2
AEDC,FDR_042,2022-06,Rainy,639.5002736291979,421.4792626894301,6.4445673303284,1048.6799334421528,60.981454229807085,847.5110363565418,6.990130123249232,8.936934584935504,0.8700176698200859,12111,Radial,0.483296872865308,856.609805287391,Solar,0.4671243814592895,208.01076272734394,158.32671479578573,34.45841470554231,76.52986388807167,1,2
AEDC,FDR_042,2022-07,Rainy,589.2226161477134,466.1046932209915,6.4445673303284,770.855567083138,76.43748599718744,847.5110363565418,3.1160373976010725,9.621410444130941,0.8376638087539887,2903,Radial,0.6713118402345712,150.31606912299722,Wind,0.7829602151683777,258.28842020882837,213.6754650149585,3.705970174710473,-12.739934520499624,0,0
AEDC,FDR_042,2022-08,Rainy,574.3473246859401,484.2522724079778,6.4445673303284,690.9392987249784,83.12558364328231,847.5110363565418,6.189250978714041,6.966142945400826,0.8599439539586538,11246,Radial,0.5632952617564972,856.5119848380859,Solar,0.8603745888760586,273.16371167060174,203.01408991014364,15.853108102245287,68.83075831971512,1,2
AEDC,FDR_042,2022-09,Rainy,578.6118606130908,356.7775837115452,6.4445673303284,734.3549605496752,78.79185022185887,847.5110363565418,5.407329824764573,12.576978250648338,0.9108858437342671,7377,Radial,0.6501899099780897,11.19852538092525,Hybrid,0.7157195217211735,268.899175743451,250.23414958243814,0.5065902149698432,-30.406760420534855,0,0
AEDC,FDR_042,2022-10,Rainy,689.4739338490608,525.9430244746237,6.4445673303284,908.9881649920661,75.85070525699075,847.5110363565418,5.08888657656737,12.123281020084413,0.8040896639447416,11872,Radial,0.479159664975115,496.53749008260706,Solar,0.7547820314763971,158.037102507481,142.2860406417178,13.895964058438604,39.94052856589839,0,2
AEDC,FDR_042,2022-11,Dry,584.4024781218321,367.3642859136723,6.4445673303284,713.7860229994911,81.87362308749617,847.5110363565418,5.756493203747993,11.580724661216465,0.8827972750417111,1110,Radial,0.9640931240614047,604.558757691812,Solar,0.517177161737489,263.1085582347097,246.3573104589928,26.492153877925222,40.288584432481265,1,2
AEDC,FDR_042,2022-12,Dry,657.2789881904299,435.22070346106574,6.4445673303284,966.265839507299,68.02258357033276,847.5110363565418,2.5076491162198433,13.446288181751967,0.8830235260617835,11832,Radial,0.7413721193159531,143.198737925364,Solar,0.8750221397296316,190.2320481661119,186.43231395087258,5.708356129810526,-5.549580857724826,0,0
AEDC,FDR_042,2023-01,Dry,689.933695245783,568.8191970648684,6.4445673303284,1020.7895343600709,67.588241456482,847.5110363565418,2.8163639030520193,12.965538020378396,0.9674926231982774,8649,Radial,0.9480631190459592,667.4589515036303,Wind,0.4110058455665952,157.57734111075877,125.85486029022846,13.825090342094466,60.162238427579375,1,2
AEDC,FDR_042,2023-02,Dry,607.7872147109407,415.7266444361959,6.4445673303284,879.7067940113275,69.08974886274603,847.5110363565418,6.50920346722827,6.7864649955416185,0.8871918879154503,3021,Radial,0.8378353248581889,850.4925781487757,Wind,0.45252212675394365,239.7238216456011,201.6716540160946,31.711137423608214,72.0661714482062,1,2
AEDC,FDR_042,2023-03,Dry,612.5995967895601,497.6572963700742,6.4445673303284,858.1800338512127,71.38357601264933,847.5110363565418,3.965428797299872,11.87846852072202,0.8607887476782495,1991,Radial,0.6763139454231081,465.3233950708521,Wind,0.8256450492631233,234.9114395669817,169.2959570871374,10.301790267011635,27.186897352323996,0,2
AEDC,FDR_042,2023-04,Rainy,710.8368295739932,433.57122738469394,6.4445673303284,1095.804937922087,64.86892009465781,847.5110363565418,6.661278958583444,6.66991790427568,0.851880884628801,14412,Meshed,0.3421213732107392,680.396529156006,Solar,0.30473533560483057,136.6742067825486,96.27638474785616,31.314306636385677,64.15519079384792,1,2
AEDC,FDR_042,2023-05,Rainy,661.3428273917856,489.25296322671625,6.4445673303284,973.1186278307148,67.96117230496937,847.5110363565418,4.605918633209832,10.386813286279079,0.8508150470047509,2327,Radial,0.6698800633055982,754.0339091241603,Solar,0.7587161614091664,186.16820896475622,145.37332376657304,23.151234733294547,67.00392983679178,1,2
AEDC,FDR_042,2023-06,Rainy,617.8660388200186,408.14095939558365,6.4445673303284,836.1432922875352,73.89475518360615,847.5110363565418,5.318838340033727,13.087292352300661,0.9571204315115434,3283,Radial,0.4822865381950143,509.57319082604124,Solar,0.48532752487581354,229.6449975365232,223.2583235108438,20.408789753384877,33.02944519671768,1,2
AEDC,FDR_042,2023-07,Rainy,641.0048761505865,386.03010166183884,6.4445673303284,1083.0311113138823,59.18619229441614,847.5110363565418,2.9276385064495845,10.638536742539223,0.8443884859458275,4532,Ring,0.3446237286215611,995.4805979217589,Solar,0.763775095146709,206.50616020595533,180.48700462924168,46.72220394097144,93.0931166522164,1,2
AEDC,FDR_042,2023-08,Rainy,657.1254693092776,532.7586813167997,6.4445673303284,823.1642368470028,79.82920538752877,847.5110363565418,7.657340368014156,10.188022757222496,0.8775449986697279,8028,Ring,0.5378471412364197,578.2156813730378,Solar,0.5551287415600051,190.3855670472642,180.66303162177482,12.91221120404784,45.76106949510169,1,2
AEDC,FDR_042,2023-09,Rainy,630.1481451322348,388.1547709299543,6.4445673303284,1115.0802116565799,56.51146334989456,847.5110363565418,5.812600481941573,6.971102170343024,0.9648883455438623,1814,Radial,0.4044279038934817,638.5966846905917,Solar,0.7970628016462336,217.36289122430696,171.73473065692778,28.93624081697437,49.70245523611973,1,2
AEDC,FDR_042,2023-10,Rainy,709.5702661905581,447.22945823992126,6.4445673303284,1039.1548582370726,68.28339978069725,847.5110363565418,6.494501848015798,13.293585871107956,0.9532315814531517,9776,Radial,0.4198846278173809,312.01071569334005,Solar,0.7672727496391506,137.94077016598374,96.78452520524617,13.611142805596081,20.538959147444825,0,2
AEDC,FDR_042,2023-11,Dry,737.4402690847489,604.919824051047,6.4445673303284,1090.021925582126,67.65370968945594,847.5110363565418,7.14592426077197,14.025895272008931,0.8156428193719142,14513,Radial,0.977225202844369,822.954875406459,Solar,0.8406539169958769,110.07076727179287,99.60228556193668,17.44964904038558,84.11502358711007,1,2
AEDC,FDR_042,2023-12,Dry,717.1874915373874,549.5263233039364,6.4445673303284,1244.9198288804337,57.60913071666308,847.5110363565418,6.344424621974652,8.710608458635944,0.878663507324553,4071,Ring,0.7602295003107089,373.2881636761586,Solar,0.3190133097247918,130.32354481915445,109.3176847830186,10.296713728952131,28.668018283456387,0,2
AEDC,FDR_042,2024-01,Dry,709.1428931230373,492.6663899360512,6.4445673303284,868.6700059402824,81.635475873883,847.5110363565418,5.930446598007133,12.577711837331504,0.9295878863782359,9248,Radial,0.9413878349167143,487.7218631811652,Solar,0.6595913817696775,138.3681432335045,127.24461853630636,17.567253610287207,41.22114107794227,0,2
AEDC,FDR_042,2024-02,Dry,739.8923588413791,623.345410604385,6.4445673303284,1046.649994333247,70.69147879876661,847.5110363565418,6.680733638365929,14.307272158872422,0.963820757563404,1130,Meshed,0.6449242916289201,222.53732711643127,Wind,0.7024004075923138,107.61867751516274,80.91633243256071,4.136088939899458,13.55954609102259,0,1
AEDC,FDR_042,2024-03,Dry,631.0314612806889,444.12632671749276,6.4445673303284,1022.2881848089312,61.72735542264245,847.5110363565418,7.808593362430935,14.742412937322095,0.8387455059789946,5470,Meshed,0.9826741970644197,164.14139361139257,Wind,0.37663996915617237,216.47957507585295,182.21174936663587,5.736446848676456,-6.175516213861087,0,0
AEDC,FDR_042,2024-04,Rainy,757.2392871689741,623.425329737893,6.4445673303284,1006.4146524902334,75.24128203969313,847.5110363565418,7.73660577581877,14.640292099221707,0.8086385685341404,3247,Radial,0.6038907437650733,48.56523156011661,Wind,0.7906996672448845,90.2717491875677,79.48129878574287,1.0126243776238975,-4.921058940630186,0,0
AEDC,FDR_042,2024-05,Rainy,739.2309751226804,621.7616338133859,6.4445673303284,1161.221324907251,63.65978296012814,847.5110363565418,7.557648940058079,8.888133005774383,0.9488697361491802,6528,Radial,0.40262540782464823,25.10663950517733,Solar,0.43375589443232937,108.28006123386137,97.73162983090411,0.47074704406438017,-9.813845266988782,0,0
AEDC,FDR_042,2024-06,Rainy,691.0497179581171,572.5001161270826,6.4445673303284,1023.4129604127293,67.52403425489409,847.5110363565418,3.5027682136181517,8.149335693118614,0.8098101383565942,2082,Meshed,0.4109341548892302,842.5655775019036,Solar,0.8992497069957401,156.46131839842474,139.9470493168837,17.054899147697057,80.955200542644,1,2
AEDC,FDR_042,2024-07,Rainy,700.568822807953,542.6118820288326,6.4445673303284,1198.121816851633,58.47225323455625,847.5110363565418,3.823035844920055,11.284045929766204,0.80281817018655,6722,Radial,0.3685083801014909,437.77867912535686,Hybrid,0.4508881170082665,146.94221354858882,114.13691281897185,11.646546153404561,34.31654021015193,0,2
AEDC,FDR_042,2024-08,Rainy,718.125041962598,586.725298922888,6.4445673303284,946.0679783314702,75.90628352405679,847.5110363565418,6.572066585691686,14.96299116177655,0.9327593345056879,3033,Radial,0.6240062797295152,414.7824613052333,Solar,0.40661681330964144,129.38599439394386,120.11853632234687,8.955079929817485,33.6746608207265,0,2
AEDC,FDR_042,2024-09,Rainy,657.0982418283295,523.7137012474623,6.4445673303284,996.1735001355428,65.96222864179005,847.5110363565418,2.8960754296674667,13.645734690877362,0.9684149162303874,6812,Ring,0.6777798276383014,589.3081445258202,Solar,0.6137394502429523,190.41279452821232,137.3690350606141,14.114720188556387,47.06668502070047,1,2
AEDC,FDR_042,2024-10,Rainy,779.3660731647925,514.0186644144711,6.4445673303284,1190.0151839265045,65.49211167148657,847.5110363565418,5.748824880348591,6.730942955995429,0.9263078333172959,10891,Ring,0.46351832733703824,541.7159759430152,Solar,0.4613148500513131,68.1449631917493,57.87714241535416,21.762041582768628,55.877857919957286,1,2
AEDC,FDR_042,2024-11,Dry,654.6478715010228,468.3123593742402,6.4445673303284,839.628776754856,77.96872732628583,847.5110363565418,2.02019860442962,14.645015015114327,0.9693416491644676,8777,Radial,0.8589787254087271,47.13152413130584,Hybrid,0.5243978437366171,192.86316485551902,139.79741847529417,1.5829018729547624,-17.195249910929178,0,0
AEDC,FDR_042,2024-12,Dry,782.3242732989505,636.5203258075239,6.4445673303284,1194.3134395082034,65.50410029892132,847.5110363565418,4.606383495087306,8.953391575287828,0.9095010664244974,12297,Ring,0.629880864358411,88.43892753679783,Solar,0.8379718726275931,65.18676305759129,62.75842929571537,1.944825238987936,2.743582500018853,0,1
AEDC,FDR_042,2025-01,Dry,686.1268583204284,456.7040252953131,6.4445673303284,1121.4335177185483,61.183016869006146,847.5110363565418,4.333919524828406,11.069635805439276,0.9045185419514581,11866,Ring,0.9210479409804124,116.1351880995899,Solar,0.41237822862678364,161.38417803611344,145.9140648071335,4.581953565557803,-5.339044330449007,0,0
AEDC,FDR_042,2025-02,Dry,734.8642399939587,463.6118753154823,6.4445673303284,1253.0971901977357,58.643834312484486,847.5110363565418,5.4498586514695155,6.8228529035989185,0.9157011235855019,10493,Radial,0.9381791753332782,299.50571899945646,Wind,0.3963721244532255,112.64679636258313,81.22144173349322,13.044462118440883,22.047963344546126,0,2
AEDC,FDR_042,2025-03,Dry,714.8121586484267,590.1256121987283,6.4445673303284,873.6114119463873,81.82266724925682,847.5110363565418,5.404606828545584,8.766584848347282,0.9508149573280109,8465,Radial,0.645102795168563,412.2055625184433,Hybrid,0.656395811213144,132.6988777081151,94.17807758981944,8.48391191508536,32.9797103306088,0,2
AEDC,FDR_042,2025-04,Rainy,775.3814871542453,550.186136513754,6.4445673303284,1152.3159596079797,67.28896538220573,847.5110363565418,6.6702967876173815,8.31591418892956,0.8222290640571064,4066,Radial,0.5591695474237595,200.1992166505131,Solar,0.3531905042964736,72.12954920229652,57.2254893187428,6.860582697519388,15.111268402921258,0,1
AEDC,FDR_042,2025-05,Rainy,768.1960404615603,522.7493630363128,6.4445673303284,1337.055714395278,57.45430292775788,847.5110363565418,5.9692563554993106,14.50331873318212,0.8920562556778754,5301,Radial,0.48070814293125813,513.7130319269436,Solar,0.8692847856012764,79.31499589498151,78.8219088726184,19.366909089171422,51.25573796648636,0,2
AEDC,FDR_042,2025-06,Rainy,759.8097110182997,539.3921563245888,6.4445673303284,1314.6705465179687,57.79468575079352,847.5110363565418,6.9458796988576665,11.54003626216796,0.9411921831635884,12344,Meshed,0.4706784474854202,273.42364699766784,Solar,0.30478912700612387,87.7013253382421,86.92699134487118,9.35905607850121,21.91385288123772,0,2
AEDC,FDR_042,2025-07,Rainy,756.2663512809997,472.4070746768414,6.4445673303284,1345.5409664434515,56.205375394847415,847.5110363565418,4.612201597927142,8.639795728700074,0.8897245389432903,1748,Meshed,0.6940508277129999,789.0842479312017,Solar,0.5724725898890022,91.24468507554207,77.46400259472915,34.94671237146265,82.33987911894087,1,2
AEDC,FDR_042,2025-08,Rainy,816.2360284828303,637.5357322378431,6.4445673303284,1121.4803471480434,72.78201803166162,847.5110363565418,2.4046702890635636,12.27224890771241,0.851512797657883,4098,Ring,0.38882104726984096,995.6754337623562,Solar,0.7632758130324215,31.275007873711502,24.234954882532968,25.720650111351645,113.7920787479785,1,2
AEDC,FDR_042,2025-09,Rainy,753.0770580349131,629.3193739684152,6.4445673303284,1210.7845063848342,62.1974475279217,847.5110363565418,3.8274799872322123,14.746004962857423,0.9636855618356911,11645,Radial,0.6573678242479637,190.5529423497191,Wind,0.4779875460485332,94.43397832162873,69.06486043696228,3.69490309781764,11.341322992241706,0,1
AEDC,FDR_042,2025-10,Rainy,767.9595337457191,461.44931765033806,6.4445673303284,1152.652154729224,66.6254368757177,847.5110363565418,5.741766497107195,7.3145770344199725,0.9224558112260149,6917,Radial,0.539569378404421,265.7483575030042,Wind,0.42197613854499694,79.5515026108227,62.22062930366551,12.515028549805036,21.969844273962906,0,2
AEDC,FDR_042,2025-11,Dry,764.7224003952505,531.1762866033594,6.4445673303284,1320.593629675449,57.90747306445737,847.5110363565418,5.6769091286665025,8.567911736429652,0.8250163724699532,2211,Radial,0.7473006528797903,859.0002829433705,Wind,0.602519219077535,82.78863596129133,63.11823233347417,30.95399996475679,91.5872022527306,1,2
AEDC,FDR_042,2025-12,Dry,819.6836592417932,668.3948196149247,6.4445673303284,1116.482066409604,73.41664357204961,847.5110363565418,2.2453620956124882,14.867031009528654,0.9406049391679356,11663,Radial,0.8643891731781368,230.3540599149295,Wind,0.6736572683809443,27.82737711474863,26.885790445440612,5.016619052234929,23.896642534691352,0,2
IBEDC,FDR_043,2020-01,Dry,2783.7311769699736,2185.1457750493123,1.1667272259384802,4685.392510771214,59.412977046650305,5078.693079177714,7.569106187499249,8.287846940274886,0.9548019488988111,9280,Ring,0.9289570110071308,296.90405563469045,Solar,0.4644843216673446,2294.9619022077404,2072.535837341714,1.2570802113350774,-39.34196879833017,0,0
IBEDC,FDR_043,2020-02,Dry,3099.846466845259,2612.0026212914804,1.1667272259384802,4037.0709071809515,76.78454349987754,5078.693079177714,2.9966906582649644,11.835314328816985,0.8405142558739036,6331,Radial,0.7542237700000998,862.4566460622339,Solar,0.40600372853235606,1978.8466123324552,1630.3500219583445,2.67255069322768,-21.981835658613477,0,0
IBEDC,FDR_043,2020-03,Dry,3028.614817216498,1901.40182674617,1.1667272259384802,5233.084359999656,57.87437405684584,5078.693079177714,6.541944533200626,14.513476687830856,0.8883843538051052,6472,Ring,0.7925361825946875,572.8141339853511,Wind,0.673277806548272,2050.078261961216,1471.7606439476897,4.197818913582015,-29.087485794968483,0,0
IBEDC,FDR_043,2020-04,Rainy,3014.6153538915855,2536.3100188237127,1.1667272259384802,4669.834087558327,64.55508477106966,5078.693079177714,3.0328348309641155,6.2318736423091154,0.954545207396189,5227,Radial,0.39935029756802554,24.766047932225476,Solar,0.5720772179290785,2064.0777252861285,1848.7883649116013,0.07737097319089763,-40.15426105812415,0,0
IBEDC,FDR_043,2020-05,Rainy,2859.7336122848233,2018.8098570136779,1.1667272259384802,4980.645672227285,57.416925444647916,5078.693079177714,3.7511033962029505,9.549896854003707,0.9674298189418084,11636,Radial,0.646182991353358,189.00204130996667,Solar,0.6336373359994141,2218.9594668928908,2040.0543981087844,1.0943231029661435,-39.970074858542,0,0
IBEDC,FDR_043,2020-06,Rainy,3005.676086426048,2178.243933622745,1.1667272259384802,4349.129196036349,69.10983672697793,5078.693079177714,5.606134353383156,14.63642200168508,0.8637383749007632,4533,Meshed,0.4437398840638777,168.98163415158362,Wind,0.8841726760839681,2073.016992751666,1507.9619216979693,0.9159626284682855,-37.49065613762907,0,0
IBEDC,FDR_043,2020-07,Rainy,3025.746931174274,2278.378684940824,1.1667272259384802,4284.6866224848445,70.61769500938516,5078.693079177714,3.890662528632197,8.90815575251693,0.9530877088613728,10583,Radial,0.556527719288411,725.0254232538751,Wind,0.3190385859336812,2052.94614800344,1509.5456986628064,3.5261705015333304,-26.146898504143657,0,0
